EDUID,Gender,Enrolled Grade,ELA/Literacy OppNumber,ELA/Literacy Scale Score,Standard Error for ELA/Literacy Scale Score,ELA/Literacy Achievement Level,ELA/Literacy Reported Lexile® Measure,Reading Claim Achievement Category,Reading Claim Scale Score,Reading Claim Standard Error,Writing Claim Achievement Category,Writing Claim Scale Score,Writing Claim Standard Error,Listening Claim Achievement Category,Listening Claim Scale Score,Listening Claim Standard Error,Research/Inquiry Claim Achievement Category,Research/Inquiry Claim Scale Score,Research/Inquiry Claim Standard Error,Mathematics OppNumber,Mathematics Scale Score,Standard Error for Mathematics Scale Score,Mathematics Achievement Level,Mathematics Reported Quantile® Measure,Concepts and Procedures Claim Achievement Category,Concepts and Procedures Claim Scale Score,Concepts and Procedures Claim Standard Error,Problem Solving and Modeling & Data Analysis Claim Achievement Category,Problem Solving and Modeling & Data Analysis Claim Scale Score,Problem Solving and Modeling & Data Analysis Claim Standard Error,Communicating Reasoning Claim Achievement Category,Communicating Reasoning Claim Scale Score,Communicating Reasoning Claim Standard Error
447376424,F,7,1,2364,33,1,700L,Below Standard,2394,58,Below Standard,2434,52,Below Standard,2292,80,Below Standard,2149,204,1,2444,29,1,690Q,Below Standard,2446,36,Below Standard,2362,108,At/Near Standard,2498,65
472688783,F,7,1,2604,28,3,1195L,At/Near Standard,2607,48,At/Near Standard,2564,46,At/Near Standard,2568,79,Above Standard,2695,67,1,2675,17,4,1290Q,Above Standard,2677,25,Above Standard,2688,34,Above Standard,2657,35
226947196,F,7,1,2539,25,2,1060L,Below Standard,2440,48,At/Near Standard,2584,42,At/Near Standard,2618,84,At/Near Standard,2577,61,1,2487,29,2,800Q,Below Standard,2451,42,At/Near Standard,2532,53,At/Near Standard,2514,55
482876821,M,7,1,2519,24,2,1020L,At/Near Standard,2542,45,At/Near Standard,2535,33,At/Near Standard,2569,79,Below Standard,2146,215,1,2571,21,3,1020Q,At/Near Standard,2593,28,At/Near Standard,2506,53,At/Near Standard,2580,41
103405622,F,7,1,2543,24,2,1070L,At/Near Standard,2554,38,At/Near Standard,2506,40,At/Near Standard,2634,77,At/Near Standard,2537,71,1,2456,32,1,720Q,Below Standard,2474,37,At/Near Standard,2319,182,Below Standard,2458,71
458587986,F,7,1,2649,28,4,1285L,Above Standard,2635,52,Above Standard,2676,47,Above Standard,2762,109,At/Near Standard,2577,70,1,2623,22,3,1155Q,Above Standard,2620,30,At/Near Standard,2607,42,Above Standard,2655,53
422354473,F,7,1,2559,25,3,1100L,At/Near Standard,2566,49,At/Near Standard,2543,39,Above Standard,2682,85,At/Near Standard,2510,69,1,2480,25,1,785Q,Below Standard,2483,31,At/Near Standard,2499,47,Below Standard,2436,69
965253764,F,7,1,2483,26,2,945L,At/Near Standard,2522,44,Below Standard,2358,74,At/Near Standard,2563,74,At/Near Standard,2569,60,1,2463,28,1,740Q,Below Standard,2480,35,Below Standard,2426,61,At/Near Standard,2445,100
103270789,M,7,1,2486,26,2,950L,At/Near Standard,2486,45,Below Standard,2439,49,At/Near Standard,2650,95,At/Near Standard,2451,72,1,2439,30,1,675Q,Below Standard,2433,35,Below Standard,2454,72,At/Near Standard,2455,75
381395785,F,7,1,2641,25,3,1270L,Above Standard,2627,49,At/Near Standard,2604,37,Above Standard,2705,88,Above Standard,2696,54,1,2587,23,3,1060Q,At/Near Standard,2575,32,At/Near Standard,2590,43,At/Near Standard,2607,45
427865325,F,7,1,2673,29,4,1335L,At/Near Standard,2607,55,Above Standard,2730,54,Above Standard,2705,98,Above Standard,2667,57,1,2680,21,4,1305Q,Above Standard,2691,27,At/Near Standard,2546,121,Above Standard,2698,40
646833855,M,7,1,2365,32,1,700L,Below Standard,2422,52,Below Standard,2358,58,Below Standard,2351,66,Below Standard,2226,146,1,2416,32,1,615Q,Below Standard,2346,55,Below Standard,2449,63,At/Near Standard,2534,64
394575679,F,7,1,2300,40,1,565L,Below Standard,2104,214,Below Standard,2294,68,Below Standard,2244,126,Below Standard,2399,61,1,2427,29,1,645Q,Below Standard,2448,34,Below Standard,2370,80,Below Standard,2358,128
126112465,F,7,1,2390,30,1,750L,Below Standard,2401,50,Below Standard,2394,60,Below Standard,2393,63,Below Standard,2358,80,1,2293,61,1,295Q,Below Standard,2385,61,Below Standard,2311,102,Below Standard,2108,198
256653743,M,7,1,2445,26,1,865L,Below Standard,2413,50,Below Standard,2473,41,At/Near Standard,2457,69,Below Standard,2428,67,1,2465,28,1,745Q,Below Standard,2474,33,Below Standard,2333,131,At/Near Standard,2494,64
144253174,M,7,1,2458,31,1,890L,At/Near Standard,2494,46,At/Near Standard,2516,43,Below Standard,2176,189,Below Standard,2353,105,1,2538,24,2,935Q,At/Near Standard,2512,37,At/Near Standard,2572,40,At/Near Standard,2545,48
573364462,M,7,1,2665,27,4,1320L,Above Standard,2768,68,At/Near Standard,2625,50,At/Near Standard,2630,82,Above Standard,2632,51,1,2598,21,3,1090Q,At/Near Standard,2600,26,At/Near Standard,2590,47,At/Near Standard,2598,54
338257873,F,7,1,2579,24,3,1140L,At/Near Standard,2517,40,At/Near Standard,2614,46,At/Near Standard,2610,76,At/Near Standard,2612,47,1,2531,25,2,915Q,At/Near Standard,2534,34,Below Standard,2461,65,At/Near Standard,2607,59
