EDUID,Gender,Enrolled Grade,ELA/Literacy OppNumber,ELA/Literacy Scale Score,Standard Error for ELA/Literacy Scale Score,ELA/Literacy Achievement Level,Reading Claim Achievement Category,Reading Claim Scale Score,Reading Claim Standard Error,Writing Claim Achievement Category,Writing Claim Scale Score,Writing Claim Standard Error,Listening Claim Achievement Category,Listening Claim Scale Score,Listening Claim Standard Error,Research/Inquiry Claim Achievement Category,Research/Inquiry Claim Scale Score,Research/Inquiry Claim Standard Error,Mathematics OppNumber,Mathematics Scale Score,Standard Error for Mathematics Scale Score,Mathematics Achievement Level,Concepts and Procedures Claim Achievement Category,Concepts and Procedures Claim Scale Score,Concepts and Procedures Claim Standard Error,Problem Solving and Modeling & Data Analysis Claim Achievement Category,Problem Solving and Modeling & Data Analysis Claim Scale Score,Problem Solving and Modeling & Data Analysis Claim Standard Error,Communicating Reasoning Claim Achievement Category,Communicating Reasoning Claim Scale Score,Communicating Reasoning Claim Standard Error
461557233,M,3,1,2376,22,2,Below Standard,2369,36,At/Near Standard,2383,39,At/Near Standard,2366,72,At/Near Standard,2386,54,1,2395,17,2,Below Standard,2391,25,At/Near Standard,2396,29,At/Near Standard,2401,40
993823113,F,3,1,2339,23,1,Below Standard,2352,36,Below Standard,2336,39,Below Standard,2320,59,Below Standard,2337,60,1,2474,17,3,At/Near Standard,2467,25,Above Standard,2516,30,At/Near Standard,2394,52
922332535,F,3,1,2419,24,2,At/Near Standard,2459,44,At/Near Standard,2383,40,At/Near Standard,2457,74,At/Near Standard,2405,53,1,2459,16,3,At/Near Standard,2450,25,At/Near Standard,2432,31,Above Standard,2502,32
871232466,F,3,1,2370,24,2,At/Near Standard,2375,42,Below Standard,2338,43,Below Standard,2324,64,At/Near Standard,2461,57,1,2544,19,4,Above Standard,2552,25,Above Standard,2558,36,Above Standard,2500,41
184315814,F,3,1,2349,24,1,Below Standard,2358,40,Below Standard,2349,41,At/Near Standard,2376,55,Below Standard,2294,69,1,2337,21,1,Below Standard,2359,26,Below Standard,2290,60,Below Standard,2273,77
488723383,M,3,1,2605,28,4,Above Standard,2644,87,Above Standard,2513,45,Above Standard,2633,96,Above Standard,2657,54,1,2612,24,4,Above Standard,2611,32,Above Standard,2564,40,Above Standard,2762,157
165849885,F,3,1,2423,21,2,At/Near Standard,2493,43,At/Near Standard,2379,40,At/Near Standard,2356,58,At/Near Standard,2430,54,1,2414,17,2,At/Near Standard,2401,25,Below Standard,2363,35,Above Standard,2514,42
179647681,M,3,1,2443,22,3,At/Near Standard,2447,37,At/Near Standard,2438,36,At/Near Standard,2483,62,At/Near Standard,2414,55,1,2527,17,4,Above Standard,2533,25,Above Standard,2514,31,Above Standard,2533,36
142372672,F,3,1,2477,23,3,Above Standard,2568,63,At/Near Standard,2413,38,At/Near Standard,2511,58,At/Near Standard,2491,58,1,2402,17,2,At/Near Standard,2411,24,Below Standard,2360,36,At/Near Standard,2439,36
353834348,F,3,1,2490,24,4,Above Standard,2499,44,At/Near Standard,2460,42,Above Standard,2611,99,At/Near Standard,2462,57,1,2420,18,2,At/Near Standard,2440,24,At/Near Standard,2418,38,At/Near Standard,2356,58
126389963,F,3,1,2492,23,4,Above Standard,2667,97,At/Near Standard,2469,35,At/Near Standard,2284,130,At/Near Standard,2470,56,1,2485,18,3,Above Standard,2514,27,At/Near Standard,2449,31,At/Near Standard,2480,38
127978267,F,3,1,2370,23,2,At/Near Standard,2371,41,Below Standard,2346,45,At/Near Standard,2436,51,Below Standard,2317,66,1,2444,18,3,At/Near Standard,2462,26,At/Near Standard,2417,38,At/Near Standard,2439,37
128853941,M,3,1,2521,22,4,Above Standard,2531,44,Above Standard,2534,37,At/Near Standard,2453,73,Above Standard,2518,47,1,2594,22,4,Above Standard,2586,29,Above Standard,2624,54,Above Standard,2582,44
713256356,M,3,1,2402,24,2,At/Near Standard,2418,44,At/Near Standard,2396,41,Below Standard,2340,56,At/Near Standard,2457,56,1,2451,18,3,At/Near Standard,2434,25,At/Near Standard,2430,37,Above Standard,2504,35
454313955,M,3,1,2319,24,1,Below Standard,2262,59,Below Standard,2332,41,Below Standard,2303,67,At/Near Standard,2388,56,1,2492,17,3,Above Standard,2509,26,Above Standard,2486,32,At/Near Standard,2469,36
176881975,F,3,1,2516,24,4,Above Standard,2539,55,Above Standard,2510,39,At/Near Standard,2524,65,At/Near Standard,2499,48,1,2502,17,4,Above Standard,2523,25,At/Near Standard,2463,32,Above Standard,2510,34
181687771,M,3,1,2570,25,4,Above Standard,2500,42,Above Standard,2614,52,Above Standard,2641,93,Above Standard,2587,52,1,2535,17,4,Above Standard,2548,27,Above Standard,2542,32,Above Standard,2514,29
