EDUID,Gender,Enrolled Grade,ELA/Literacy OppNumber,ELA/Literacy Scale Score,Standard Error for ELA/Literacy Scale Score,ELA/Literacy Achievement Level,Reading Claim Achievement Category,Reading Claim Scale Score,Reading Claim Standard Error,Writing Claim Achievement Category,Writing Claim Scale Score,Writing Claim Standard Error,Listening Claim Achievement Category,Listening Claim Scale Score,Listening Claim Standard Error,Research/Inquiry Claim Achievement Category,Research/Inquiry Claim Scale Score,Research/Inquiry Claim Standard Error,Mathematics OppNumber,Mathematics Scale Score,Standard Error for Mathematics Scale Score,Mathematics Achievement Level,Concepts and Procedures Claim Achievement Category,Concepts and Procedures Claim Scale Score,Concepts and Procedures Claim Standard Error,Problem Solving and Modeling & Data Analysis Claim Achievement Category,Problem Solving and Modeling & Data Analysis Claim Scale Score,Problem Solving and Modeling & Data Analysis Claim Standard Error,Communicating Reasoning Claim Achievement Category,Communicating Reasoning Claim Scale Score,Communicating Reasoning Claim Standard Error
264476545,F,5,1,2476,24,2,At/Near Standard,2527,40,At/Near Standard,2440,43,At/Near Standard,2440,62,At/Near Standard,2463,58,1,2438,24,1,Below Standard,2471,29,Below Standard,2409,49,Below Standard,2355,80
786252518,M,5,1,2505,23,3,At/Near Standard,2446,42,At/Near Standard,2524,42,At/Near Standard,2496,60,Above Standard,2576,49,1,2491,20,2,Below Standard,2477,28,At/Near Standard,2505,38,At/Near Standard,2510,48
443569359,F,5,1,2578,25,3,Above Standard,2626,57,At/Near Standard,2482,40,At/Near Standard,2562,76,Above Standard,2709,71,1,2512,20,2,Below Standard,2478,29,At/Near Standard,2533,36,At/Near Standard,2587,56
382521651,M,5,1,2431,25,1,At/Near Standard,2449,41,Below Standard,2412,42,At/Near Standard,2514,69,Below Standard,2338,89,1,2407,26,1,Below Standard,2395,34,Below Standard,2454,45,Below Standard,2368,76
254184662,F,5,1,2458,25,2,At/Near Standard,2484,48,Below Standard,2399,47,At/Near Standard,2525,78,At/Near Standard,2475,45,1,2505,20,2,Below Standard,2474,29,At/Near Standard,2553,39,At/Near Standard,2534,42
468178382,M,5,1,2365,30,1,Below Standard,2408,54,Below Standard,2316,57,At/Near Standard,2463,70,Below Standard,2297,80,1,2379,30,1,Below Standard,2338,44,Below Standard,2387,58,At/Near Standard,2464,55
554356471,F,5,1,2140,74,1,Below Standard,2224,103,Below Standard,2056,168,Below Standard,2099,166,Below Standard,2260,81,1,2262,44,1,Below Standard,2269,51,Below Standard,2333,88,Below Standard,2163,170
469247975,F,5,1,2572,24,3,Above Standard,2575,48,At/Near Standard,2557,44,Above Standard,2626,78,At/Near Standard,2563,43,1,2436,25,1,Below Standard,2452,33,Below Standard,2360,98,At/Near Standard,2454,50
427276834,F,5,1,2558,25,3,At/Near Standard,2547,47,Above Standard,2586,43,At/Near Standard,2549,69,At/Near Standard,2532,54,1,2594,17,4,Above Standard,2583,24,Above Standard,2605,31,Above Standard,2609,43
333632295,M,5,1,2553,24,3,Above Standard,2581,45,At/Near Standard,2560,47,At/Near Standard,2531,70,At/Near Standard,2527,48,1,2494,20,2,At/Near Standard,2491,29,At/Near Standard,2522,33,At/Near Standard,2447,54
479762987,F,5,1,2504,23,3,At/Near Standard,2451,41,Above Standard,2589,48,At/Near Standard,2448,61,At/Near Standard,2510,45,1,2407,29,1,Below Standard,2376,39,Below Standard,2356,100,At/Near Standard,2491,46
353266638,M,5,1,2579,25,3,At/Near Standard,2518,44,Above Standard,2648,54,At/Near Standard,2564,64,Above Standard,2585,43,1,2634,17,4,Above Standard,2662,28,Above Standard,2626,31,Above Standard,2602,33
748976852,F,5,1,2610,24,4,Above Standard,2623,53,Above Standard,2634,43,At/Near Standard,2580,58,Above Standard,2590,49,1,2559,18,3,At/Near Standard,2533,26,Above Standard,2613,34,At/Near Standard,2560,35
365794328,M,5,1,2583,24,4,At/Near Standard,2487,46,Above Standard,2656,49,Above Standard,2651,80,Above Standard,2575,45,1,2567,20,3,At/Near Standard,2560,29,At/Near Standard,2549,37,Above Standard,2615,50
949787544,F,5,1,2462,24,2,At/Near Standard,2469,40,At/Near Standard,2534,43,At/Near Standard,2407,75,Below Standard,2327,85,1,2414,27,1,Below Standard,2413,38,Below Standard,2396,71,Below Standard,2428,51
444513288,M,5,1,2523,24,3,At/Near Standard,2491,41,Above Standard,2583,47,At/Near Standard,2520,71,At/Near Standard,2494,49,1,2507,17,2,At/Near Standard,2509,23,Below Standard,2448,50,At/Near Standard,2546,37
243122577,F,5,1,2501,24,2,At/Near Standard,2495,42,At/Near Standard,2546,44,At/Near Standard,2444,73,At/Near Standard,2475,54,1,2568,18,3,Above Standard,2575,24,At/Near Standard,2564,33,At/Near Standard,2545,53
798371652,M,5,1,2511,24,3,At/Near Standard,2560,47,At/Near Standard,2493,44,At/Near Standard,2544,66,At/Near Standard,2465,54,1,2475,22,2,Below Standard,2474,32,At/Near Standard,2475,42,At/Near Standard,2476,44
279785883,F,5,1,2599,24,4,Above Standard,2630,46,Above Standard,2658,50,At/Near Standard,2473,96,At/Near Standard,2564,44,1,2558,19,3,At/Near Standard,2505,26,Above Standard,2637,43,At/Near Standard,2584,42
585675671,F,5,1,2476,22,2,At/Near Standard,2522,40,At/Near Standard,2454,39,Below Standard,2385,70,At/Near Standard,2492,46,1,2450,22,1,Below Standard,2470,30,Below Standard,2420,50,Below Standard,2429,56
746644643,F,5,1,2580,26,3,Above Standard,2645,57,At/Near Standard,2557,44,At/Near Standard,2489,75,Above Standard,2587,54,1,2512,18,2,Below Standard,2474,27,At/Near Standard,2503,34,Above Standard,2691,79
524748795,F,5,1,2477,24,2,At/Near Standard,2483,38,At/Near Standard,2476,51,At/Near Standard,2573,74,At/Near Standard,2419,55,1,2497,20,2,Below Standard,2484,28,At/Near Standard,2511,41,At/Near Standard,2520,45
272573427,M,5,1,2317,31,1,Below Standard,2350,54,Below Standard,2374,50,Below Standard,2319,78,Below Standard,2131,158,1,2343,32,1,Below Standard,2337,40,Below Standard,2405,60,Below Standard,2307,84
