EDUID,Gender,Enrolled Grade,ELA/Literacy OppNumber,ELA/Literacy Scale Score,Standard Error for ELA/Literacy Scale Score,ELA/Literacy Achievement Level,ELA/Literacy Reported Lexile® Measure,Reading Claim Achievement Category,Reading Claim Scale Score,Reading Claim Standard Error,Writing Claim Achievement Category,Writing Claim Scale Score,Writing Claim Standard Error,Listening Claim Achievement Category,Listening Claim Scale Score,Listening Claim Standard Error,Research/Inquiry Claim Achievement Category,Research/Inquiry Claim Scale Score,Research/Inquiry Claim Standard Error,Mathematics OppNumber,Mathematics Scale Score,Standard Error for Mathematics Scale Score,Mathematics Achievement Level,Mathematics Reported Quantile® Measure,Concepts and Procedures Claim Achievement Category,Concepts and Procedures Claim Scale Score,Concepts and Procedures Claim Standard Error,Problem Solving and Modeling & Data Analysis Claim Achievement Category,Problem Solving and Modeling & Data Analysis Claim Scale Score,Problem Solving and Modeling & Data Analysis Claim Standard Error,Communicating Reasoning Claim Achievement Category,Communicating Reasoning Claim Scale Score,Communicating Reasoning Claim Standard Error
754212764,F,4,1,2554,25,4,965L,At/Near Standard,2540,48,Above Standard,2663,72,At/Near Standard,2526,59,At/Near Standard,2496,58,1,2548,18,3,915Q,Above Standard,2574,25,At/Near Standard,2527,39,At/Near Standard,2514,38
784465559,M,4,1,2373,27,1,570L,Below Standard,2401,45,At/Near Standard,2410,51,Below Standard,2298,84,Below Standard,2326,57,1,2454,18,2,620Q,At/Near Standard,2469,25,Below Standard,2403,42,At/Near Standard,2469,38
759416769,M,4,1,2343,28,1,505L,Below Standard,2358,46,Below Standard,2326,57,Below Standard,2332,80,Below Standard,2344,52,1,2417,19,2,500Q,Below Standard,2425,23,Below Standard,2381,47,At/Near Standard,2430,51
756989542,F,4,1,2489,26,3,825L,At/Near Standard,2456,41,At/Near Standard,2494,61,Above Standard,2601,69,At/Near Standard,2465,51,1,2456,18,2,625Q,At/Near Standard,2452,26,At/Near Standard,2453,32,At/Near Standard,2470,38
539574565,F,4,1,2395,29,1,620L,At/Near Standard,2427,50,At/Near Standard,2409,43,At/Near Standard,2443,79,Below Standard,2240,103,1,2424,19,2,525Q,Below Standard,2433,26,At/Near Standard,2423,41,Below Standard,2404,42
746361888,M,4,1,2297,30,1,405L,Below Standard,2148,158,Below Standard,2320,48,Below Standard,2305,102,Below Standard,2335,51,1,2406,20,1,465Q,Below Standard,2422,25,Below Standard,2245,126,At/Near Standard,2439,39
727449618,F,4,1,2313,29,1,440L,Below Standard,2321,49,Below Standard,2327,49,Below Standard,2336,80,Below Standard,2259,72,1,2401,19,1,450Q,Below Standard,2390,24,At/Near Standard,2427,45,At/Near Standard,2423,48
793183389,F,4,1,2361,26,1,545L,At/Near Standard,2424,40,Below Standard,2363,48,Below Standard,2243,107,Below Standard,2287,63,1,2416,20,2,500Q,Below Standard,2425,26,At/Near Standard,2425,50,Below Standard,2386,44
145936723,F,4,1,2605,30,4,1075L,Above Standard,2598,52,Above Standard,2595,67,Above Standard,2736,97,At/Near Standard,2547,60,1,2503,17,3,775Q,At/Near Standard,2470,26,At/Near Standard,2491,39,Above Standard,2544,28
788635862,M,4,1,2463,24,2,765L,At/Near Standard,2440,39,At/Near Standard,2506,46,At/Near Standard,2440,57,At/Near Standard,2467,68,1,2554,16,4,935Q,Above Standard,2553,22,Above Standard,2546,34,Above Standard,2566,35
778317324,F,4,1,2485,25,3,815L,At/Near Standard,2433,47,At/Near Standard,2520,51,At/Near Standard,2424,76,At/Near Standard,2527,45,1,2455,18,2,620Q,Below Standard,2423,23,At/Near Standard,2498,40,At/Near Standard,2501,39
982956462,F,4,1,2508,27,3,865L,Above Standard,2540,37,At/Near Standard,2487,73,At/Near Standard,2545,73,At/Near Standard,2377,93,1,2546,19,3,910Q,Above Standard,2566,26,At/Near Standard,2519,42,At/Near Standard,2519,40
778657791,F,4,1,2537,26,4,930L,At/Near Standard,2521,47,Above Standard,2559,53,At/Near Standard,2518,65,At/Near Standard,2544,48,1,2513,17,3,805Q,Above Standard,2536,24,At/Near Standard,2520,30,At/Near Standard,2387,85
856464254,M,4,1,2411,25,1,655L,Below Standard,2382,50,At/Near Standard,2439,44,At/Near Standard,2502,74,Below Standard,2357,56,1,2504,17,3,775Q,At/Near Standard,2523,25,At/Near Standard,2465,34,At/Near Standard,2512,32
717546463,F,4,1,2474,24,3,790L,At/Near Standard,2507,42,At/Near Standard,2419,50,At/Near Standard,2440,60,At/Near Standard,2509,47,1,2437,19,2,565Q,Below Standard,2435,26,At/Near Standard,2438,41,At/Near Standard,2439,37
266728735,M,4,1,2292,32,1,395L,Below Standard,2222,86,Below Standard,2248,70,Below Standard,2317,100,Below Standard,2360,51,1,2321,31,1,200Q,Below Standard,2308,44,Below Standard,2259,99,Below Standard,2372,47
728535338,M,4,1,2383,27,1,595L,At/Near Standard,2410,46,Below Standard,2385,57,At/Near Standard,2438,61,Below Standard,2297,62,1,2433,18,2,555Q,Below Standard,2448,24,At/Near Standard,2438,39,Below Standard,2391,43
785655367,M,4,1,2457,28,2,755L,At/Near Standard,2453,47,At/Near Standard,2429,49,At/Near Standard,2475,70,At/Near Standard,2509,78,1,2493,17,3,745Q,At/Near Standard,2487,23,At/Near Standard,2457,37,Above Standard,2558,41
771542663,F,4,1,2527,26,3,905L,At/Near Standard,2500,43,Above Standard,2588,61,At/Near Standard,2547,72,At/Near Standard,2497,57,1,2492,17,3,740Q,At/Near Standard,2481,26,At/Near Standard,2479,41,At/Near Standard,2511,28
848682549,M,4,1,2489,26,3,825L,At/Near Standard,2499,46,At/Near Standard,2504,60,Below Standard,2317,99,At/Near Standard,2530,47,1,2496,17,3,750Q,At/Near Standard,2508,24,At/Near Standard,2495,34,At/Near Standard,2475,33
775295526,F,4,1,2487,27,3,820L,At/Near Standard,2473,44,At/Near Standard,2498,51,At/Near Standard,2462,63,At/Near Standard,2525,64,1,2520,17,3,830Q,At/Near Standard,2512,25,Above Standard,2606,57,At/Near Standard,2488,34
274534726,M,4,1,2334,32,1,485L,At/Near Standard,2413,42,Below Standard,2215,102,At/Near Standard,2363,98,Below Standard,2242,86,1,2364,22,1,335Q,Below Standard,2345,30,Below Standard,2370,52,Below Standard,2412,45
792642288,F,4,1,2489,23,3,825L,Above Standard,2574,47,Below Standard,2066,215,At/Near Standard,2418,65,At/Near Standard,2525,42,1,2444,18,2,585Q,Below Standard,2440,27,Below Standard,2396,40,At/Near Standard,2491,32
831136844,F,4,1,2523,26,3,895L,Above Standard,2555,41,At/Near Standard,2430,53,Above Standard,2624,82,At/Near Standard,2529,51,1,2552,20,4,930Q,Above Standard,2582,28,At/Near Standard,2543,46,At/Near Standard,2502,43
253747243,M,4,1,2487,25,3,820L,At/Near Standard,2506,40,At/Near Standard,2438,56,At/Near Standard,2498,70,At/Near Standard,2491,51,1,2489,17,3,730Q,At/Near Standard,2481,25,Above Standard,2540,35,At/Near Standard,2454,37
368823774,F,4,1,2433,27,2,700L,At/Near Standard,2480,40,Below Standard,2294,88,Below Standard,2336,82,At/Near Standard,2511,66,1,2359,23,1,320Q,Below Standard,2370,27,Below Standard,2299,73,Below Standard,2369,56
437752323,M,4,,,,,,,,,,,,,,,,,,1,2472,18,2,675Q,At/Near Standard,2466,29,At/Near Standard,2560,60,At/Near Standard,2436,38
