EDUID,Gender,Enrolled Grade,ELA/Literacy OppNumber,ELA/Literacy Scale Score,Standard Error for ELA/Literacy Scale Score,ELA/Literacy Achievement Level,ELA/Literacy Reported Lexile® Measure,Reading Claim Achievement Category,Reading Claim Scale Score,Reading Claim Standard Error,Writing Claim Achievement Category,Writing Claim Scale Score,Writing Claim Standard Error,Listening Claim Achievement Category,Listening Claim Scale Score,Listening Claim Standard Error,Research/Inquiry Claim Achievement Category,Research/Inquiry Claim Scale Score,Research/Inquiry Claim Standard Error,Mathematics OppNumber,Mathematics Scale Score,Standard Error for Mathematics Scale Score,Mathematics Achievement Level,Mathematics Reported Quantile® Measure,Concepts and Procedures Claim Achievement Category,Concepts and Procedures Claim Scale Score,Concepts and Procedures Claim Standard Error,Problem Solving and Modeling & Data Analysis Claim Achievement Category,Problem Solving and Modeling & Data Analysis Claim Scale Score,Problem Solving and Modeling & Data Analysis Claim Standard Error,Communicating Reasoning Claim Achievement Category,Communicating Reasoning Claim Scale Score,Communicating Reasoning Claim Standard Error
713356536,M,4,1,2382,27,1,590L,Below Standard,2396,46,Below Standard,2377,46,At/Near Standard,2448,71,Below Standard,2311,76,1,2352,23,1,295Q,Below Standard,2338,33,Below Standard,2394,47,Below Standard,2342,53
714838542,F,4,1,2526,25,3,905L,Above Standard,2581,46,At/Near Standard,2460,42,At/Near Standard,2576,77,At/Near Standard,2539,50,1,2531,17,3,865Q,Above Standard,2536,26,Above Standard,2533,31,At/Near Standard,2522,31
718534443,M,4,1,2544,27,4,945L,At/Near Standard,2495,50,Above Standard,2652,65,At/Near Standard,2557,69,At/Near Standard,2466,70,1,2506,19,3,785Q,Above Standard,2544,26,At/Near Standard,2449,41,At/Near Standard,2490,41
729757732,M,4,1,2282,35,1,375L,Below Standard,2344,56,Below Standard,2182,81,Below Standard,2285,97,Below Standard,2328,66,1,2355,23,1,305Q,Below Standard,2350,31,Below Standard,2329,48,Below Standard,2402,47
736256154,F,4,1,2303,32,1,420L,Below Standard,2372,66,Below Standard,2261,57,At/Near Standard,2374,77,Below Standard,2268,83,1,2290,33,1,100Q,Below Standard,2284,43,Below Standard,2277,76,Below Standard,2329,73
746544327,F,4,1,2511,25,3,870L,At/Near Standard,2467,47,Above Standard,2546,42,At/Near Standard,2529,71,At/Near Standard,2498,63,1,2421,21,2,515Q,At/Near Standard,2448,26,Below Standard,2343,64,Below Standard,2401,49
746765739,M,4,1,2496,24,3,840L,At/Near Standard,2457,51,At/Near Standard,2486,38,At/Near Standard,2496,73,At/Near Standard,2548,51,1,2571,17,4,990Q,Above Standard,2558,22,Above Standard,2584,38,Above Standard,2590,34
747554835,F,4,1,2521,23,3,895L,At/Near Standard,2515,37,Above Standard,2574,45,At/Near Standard,2562,70,At/Near Standard,2362,102,1,2508,17,3,790Q,At/Near Standard,2517,24,At/Near Standard,2493,31,At/Near Standard,2508,32
748796292,F,4,1,2451,25,2,740L,At/Near Standard,2444,43,At/Near Standard,2444,43,At/Near Standard,2429,72,At/Near Standard,2501,61,1,2423,19,2,520Q,Below Standard,2386,28,At/Near Standard,2492,44,At/Near Standard,2436,37
753267462,M,4,1,2434,25,2,705L,At/Near Standard,2439,45,At/Near Standard,2483,40,At/Near Standard,2402,73,Below Standard,2332,70,1,2465,19,2,655Q,At/Near Standard,2471,25,At/Near Standard,2456,41,At/Near Standard,2460,40
762766338,M,4,1,2505,24,3,860L,At/Near Standard,2496,42,Above Standard,2533,40,At/Near Standard,2452,78,At/Near Standard,2494,53,1,2476,18,2,690Q,At/Near Standard,2458,24,At/Near Standard,2475,35,At/Near Standard,2541,42
763848547,F,4,1,2461,26,2,765L,At/Near Standard,2415,48,At/Near Standard,2500,46,At/Near Standard,2496,70,At/Near Standard,2454,62,1,2435,19,2,560Q,Below Standard,2427,27,At/Near Standard,2449,35,At/Near Standard,2436,39
765532262,M,4,1,2294,33,1,400L,Below Standard,2370,55,Below Standard,2193,80,Below Standard,2349,76,Below Standard,2297,66,1,2393,21,1,425Q,Below Standard,2396,27,Below Standard,2311,73,At/Near Standard,2438,39
767679564,M,4,1,2549,24,4,955L,Above Standard,2610,43,At/Near Standard,2499,40,Above Standard,2692,90,At/Near Standard,2387,99,1,2501,16,3,770Q,At/Near Standard,2505,25,At/Near Standard,2506,32,At/Near Standard,2491,29
775936424,M,4,1,2525,23,3,900L,At/Near Standard,2525,40,At/Near Standard,2502,37,At/Near Standard,2577,75,At/Near Standard,2547,51,1,2591,19,4,1055Q,Above Standard,2616,29,Above Standard,2547,41,Above Standard,2589,37
778261529,F,4,1,2407,26,1,645L,At/Near Standard,2457,43,Below Standard,2336,55,At/Near Standard,2440,71,At/Near Standard,2409,59,1,2443,19,2,585Q,Below Standard,2446,25,At/Near Standard,2476,37,Below Standard,2394,48
784626656,M,4,1,2459,26,2,760L,At/Near Standard,2470,44,Below Standard,2383,52,At/Near Standard,2547,82,At/Near Standard,2493,50,1,2450,18,2,605Q,Below Standard,2440,25,At/Near Standard,2499,34,Below Standard,2402,44
785541323,F,4,1,2461,27,2,765L,At/Near Standard,2476,46,At/Near Standard,2417,51,At/Near Standard,2533,72,At/Near Standard,2454,56,1,2496,17,3,750Q,Below Standard,2442,28,At/Near Standard,2510,32,Above Standard,2551,33
788482658,F,4,1,2562,24,4,980L,At/Near Standard,2515,39,At/Near Standard,2527,42,At/Near Standard,2542,70,Above Standard,2736,93,1,2479,17,2,700Q,At/Near Standard,2477,25,At/Near Standard,2482,37,At/Near Standard,2481,28
794838495,F,4,1,2386,31,1,600L,At/Near Standard,2446,50,Below Standard,2328,59,Below Standard,2305,101,At/Near Standard,2433,61,1,2438,19,2,570Q,Below Standard,2443,27,Below Standard,2310,74,At/Near Standard,2498,36
895369262,M,4,1,2507,23,3,865L,At/Near Standard,2441,42,Above Standard,2590,50,At/Near Standard,2579,72,At/Near Standard,2460,55,1,2542,16,3,900Q,Above Standard,2564,23,At/Near Standard,2465,43,Above Standard,2545,27
975434456,M,4,1,2521,23,3,895L,Above Standard,2563,36,At/Near Standard,2464,44,At/Near Standard,2532,76,At/Near Standard,2503,54,1,2501,16,3,770Q,At/Near Standard,2501,23,Above Standard,2564,35,At/Near Standard,2438,44
999341531,M,4,1,2459,24,2,760L,At/Near Standard,2462,41,At/Near Standard,2488,41,At/Near Standard,2495,81,Below Standard,2345,81,1,2418,19,2,505Q,Below Standard,2392,25,At/Near Standard,2474,34,Below Standard,2412,44
299365128,M,4,1,2602,26,4,1070L,Above Standard,2611,47,Above Standard,2597,52,Above Standard,2713,99,Above Standard,2557,48,1,2591,18,4,1055Q,Above Standard,2603,24,Above Standard,2600,42,Above Standard,2557,38
254259522,M,4,1,2443,28,2,725L,At/Near Standard,2505,49,At/Near Standard,2399,51,At/Near Standard,2484,72,At/Near Standard,2408,66,1,2482,17,2,710Q,At/Near Standard,2498,22,At/Near Standard,2385,69,At/Near Standard,2487,32
727375869,M,4,1,2508,23,3,865L,At/Near Standard,2519,37,At/Near Standard,2433,49,Above Standard,2647,92,At/Near Standard,2526,51,1,2490,18,3,735Q,At/Near Standard,2493,25,At/Near Standard,2385,67,Above Standard,2532,29
156716248,M,4,1,2477,23,3,795L,Above Standard,2541,45,At/Near Standard,2444,44,At/Near Standard,2459,71,At/Near Standard,2437,54,1,2474,17,2,680Q,At/Near Standard,2485,24,At/Near Standard,2467,36,At/Near Standard,2463,30
753725882,F,4,1,2375,26,1,575L,Below Standard,2311,59,Below Standard,2409,40,Below Standard,2277,101,At/Near Standard,2436,61,1,2365,22,1,335Q,Below Standard,2376,27,Below Standard,2315,59,Below Standard,2376,47
536233868,M,4,1,2471,25,2,785L,At/Near Standard,2507,37,At/Near Standard,2414,47,At/Near Standard,2449,76,At/Near Standard,2499,58,1,2404,20,1,460Q,Below Standard,2406,26,Below Standard,2397,36,At/Near Standard,2410,52
948334737,M,4,1,2298,30,1,410L,Below Standard,2330,50,Below Standard,2115,141,At/Near Standard,2456,80,Below Standard,2280,68,1,2413,23,2,490Q,Below Standard,2408,29,At/Near Standard,2435,45,At/Near Standard,2402,59
316628495,M,4,1,2502,25,3,850L,At/Near Standard,2506,43,At/Near Standard,2442,44,Above Standard,2651,92,At/Near Standard,2531,53,1,2442,19,2,580Q,At/Near Standard,2459,25,At/Near Standard,2441,40,Below Standard,2390,50
